 -2 265  -1 267  -2  -2  -2  -2  -2  -2  -2  -2  -2  -2 275  -2 
 -2 265  -1 267  -2  -2  -2  -2  -2  -2  -2  -2  -2  -2 272  -2 
 -2 265  -1 267  -2  -2  -2  -2  -2  -2  -2  -2  -2  -2 275  -2 
 -2 265  -1 267  -2  -2  -2  -2  -2  -2  -2  -2  -2  -2 272  -2 
 -2 265  -1 267  -2  -2  -2  -2  -2  -2  -2  -2  -2  -2 272  -2 
 -2 265  -1 267  -2  -2  -2  -2  -2  -2  -2  -2  -2  -2 272  -2 
 -2 265  -1 267  -2  -2  -2  -2  -2  -2  -2  -2  -2  -2 272  -2 
 -2 265  -1 267  -2  -2  -2  -2  -2  -2  -2  -2  -2  -2 275  -2 
 -2 265  -1 267  -2  -2  -2  -2  -2  -2  -2  -2  -2  -2 275  -2 
 -2 265  -1 267  -2  -2  -2  -2  -2  -2  -2  -2  -2  -2 272  -2 
 -2 265  -1 267  -2  -2  -2  -2  -2  -2  -2  -2  -2  -2 272  -2 
 -2 265  -1 267  -2  -2  -2  -2  -2  -2  -2  -2  -2  -2 275  -2 
 -2 265  -1 267  -2  -2  -2  -2  -2  -2  -2  -2  -2  -2 275  -2 
 -2 265  -1 267  -2  -2  -2  -2  -2  -2  -2  -2  -2  -2 275  -2 
 -2 265  -1 267  -2  -2  -2  -2  -2  -2  -2  -2  -2  -2 275  -2 
 -2 265  -1 267  -2  -2  -2  -2  -2  -2  -2  -2  -2  -2 275  -2 
 -2 265  -1 267  -2  -2  -2  -2  -2  -2  -2  -2  -2  -2 272  -2 
 -2 265  -1 267  -2  -2  -2  -2  -2  -2  -2  -2  -2  -2 275  -2 
 -2 265  -1 267  -2  -2  -2  -2  -2  -2  -2  -2  -2  -2 272  -2 
 -2 265  -1 267  -2  -2  -2  -2  -2  -2  -2  -2  -2  -2 272  -2 
 -2 265  -1 267  -2  -2  -2  -2  -2  -2  -2  -2  -2  -2 272  -2 
 -2 265  -1 267  -2  -2  -2  -2  -2  -2  -2  -2  -2  -2 272  -2 
 -2 265  -1 267  -2  -2  -2  -2  -2  -2  -2  -2  -2  -2 275  -2 
 -2 265  -1 267  -2  -2  -2  -2  -2  -2  -2  -2  -2  -2 275  -2 
 -2 265  -1 267  -2  -2  -2  -2  -2  -2  -2  -2  -2  -2 272  -2 
 -2 265  -1 267  -2  -2  -2  -2  -2  -2  -2  -2  -2  -2 272  -2 
 -2 265  -1 267  -2  -2  -2  -2  -2  -2  -2  -2  -2  -2 272  -2 
 72 265  -1 267  47  49 271  49 268  52  48  49  -1  85 274 273 
 -2 265  -1 267  -2  -2  -2  -2  -2  -2  -2  -2  -2  -2 272  -2 
 -2 265  -1 267  -2  -2  -2  -2  -2  -2  -2  -2  -2  -2 275  -2 
 -2 265  -1 267  -2  -2  -2  -2  -2  -2  -2  -2  -2  -2 272  -2 
 -2 265  -1 267  -2  -2  -2  -2  -2  -2  -2  -2  -2  -2 272  -2 
 -2 265  -1 267  -2  -2  -2  -2  -2  -2  -2  -2  -2  -2 272  -2 
 -2 265  -1 267  -2  -2  -2  -2  -2  -2  -2  -2  -2  -2 275  -2 
 -2 265  -1 267  -2  -2  -2  -2  -2  -2  -2  -2  -2  -2 272  -2 
 -2 265  -1 267  -2  -2  -2  -2  -2  -2  -2  -2  -2  -2 272  -2 
 -2 265  -1 267  -2  -2  -2  -2  -2  -2  -2  -2  -2  -2 275  -2 
 -2 265  -1 267  -2  -2  -2  -2  -2  -2  -2  -2  -2  -2 275  -2 
 -2 265  -1 267  -2  -2  -2  -2  -2  -2  -2  -2  -2  -2 272  -2 
 -2 265  -1 267  -2  -2  -2  -2  -2  -2  -2  -2  -2  -2 275  -2 
 -2 265  -1 267  -2  -2  -2  -2  -2  -2  -2  -2  -2  -2 272  -2 
 -2 265  -1 267  -2  -2  -2  -2  -2  -2  -2  -2  -2  -2 275  -2 
 -2 265  -1 267  -2  -2  -2  -2  -2  -2  -2  -2  -2  -2 272  -2 
 -2 265  -1 267  -2  -2  -2  -2  -2  -2  -2  -2  -2  -2 272  -2 
 -2 265  -1 267  -2  -2  -2  -2  -2  -2  -2  -2  -2  -2 275  -2 
 72 265  -1 267  47  49 271  49 268  52  48  49  -1  85 274 273 
 -2 265  -1 267  -2  -2  -2  -2  -2  -2  -2  -2  -2  -2 275  -2 
 -2 265  -1 267  -2  -2  -2  -2  -2  -2  -2  -2  -2  -2 272  -2 
 -2 265  -1 267  -2  -2  -2  -2  -2  -2  -2  -2  -2  -2 272  -2 
 -2 265  -1 267  -2  -2  -2  -2  -2  -2  -2  -2  -2  -2 275  -2 
 72 265  -1 267  47  49 271  49 268  52  48  49  -1  85 274 273 
 -2 265  -1 267  -2  -2  -2  -2  -2  -2  -2  -2  -2  -2 272  -2 
 -2 265  -1 267  -2  -2  -2  -2  -2  -2  -2  -2  -2  -2 272  -2 
 -2 265  -1 267  -2  -2  -2  -2  -2  -2  -2  -2  -2  -2 275  -2 
 -2 265  -1 267  -2  -2  -2  -2  -2  -2  -2  -2  -2  -2 272  -2 
 -2 265  -1 267  -2  -2  -2  -2  -2  -2  -2  -2  -2  -2 275  -2 
 72 265  -1 267  47  49 271  49 268  52  48  49  -1  85 274 273 
 72 265  -1 267  47  49 271  49 268  52  48  49  -1  85 274 273 
 72 265  -1 267  47  49 271  49 268  50  48  54  -1  -1 273 114 
 -2 265  -1 267  -2  -2  -2  -2  -2  -2  -2  -2  -2  -2 275  -2 
 -2 265  -1 267  -2  -2  -2  -2  -2  -2  -2  -2  -2  -2 275  -2 
 -2 265  -1 267  -2  -2  -2  -2  -2  -2  -2  -2  -2  -2 272  -2 
 -2 265  -1 267  -2  -2  -2  -2  -2  -2  -2  -2  -2  -2 272  -2 
 -2 265  -1 267  -2  -2  -2  -2  -2  -2  -2  -2  -2  -2 272  -2 
 -2 265  -1 267  -2  -2  -2  -2  -2  -2  -2  -2  -2  -2 272  -2 
 -2 265  -1 267  -2  -2  -2  -2  -2  -2  -2  -2  -2  -2 275  -2 
 72 265  -1 267  47  49 271  48 268  51  48  50  -1  77 275 118 
 -2 265  -1 267  -2  -2  -2  -2  -2  -2  -2  -2  -2  -2 272  -2 
 -2 265  -1 267  -2  -2  -2  -2  -2  -2  -2  -2  -2  -2 272  -2 
 -2 265  -1 267  -2  -2  -2  -2  -2  -2  -2  -2  -2  -2 272  -2 
 -2 265  -1 267  -2  -2  -2  -2  -2  -2  -2  -2  -2  -2 272  -2 
 -2 265  -1 267  -2  -2  -2  -2  -2  -2  -2  -2  -2  -2 275  -2 
 -2 265  -1 267  -2  -2  -2  -2  -2  -2  -2  -2  -2  -2 272  -2 
 -2 265  -1 267  -2  -2  -2  -2  -2  -2  -2  -2  -2  -2 272  -2 
 -2 265  -1 267  -2  -2  -2  -2  -2  -2  -2  -2  -2  -2 275  -2 
 -2 265  -1 267  -2  -2  -2  -2  -2  -2  -2  -2  -2  -2 275  -2 
 -2 265  -1 267  -2  -2  -2  -2  -2  -2  -2  -2  -2  -2 275  -2 
 -2 265  -1 267  -2  -2  -2  -2  -2  -2  -2  -2  -2  -2 272  -2 
 -2 265  -1 267  -2  -2  -2  -2  -2  -2  -2  -2  -2  -2 272  -2 
 -2 265  -1 267  -2  -2  -2  -2  -2  -2  -2  -2  -2  -2 275  -2 
 -2 265  -1 267  -2  -2  -2  -2  -2  -2  -2  -2  -2  -2 272  -2 
 -2 265  -1 267  -2  -2  -2  -2  -2  -2  -2  -2  -2  -2 272  -2 
 72 265  -1 267  47  49 271  49 268  52  48  48  -1  66 273 100 
 -2 265  -1 267  -2  -2  -2  -2  -2  -2  -2  -2  -2  -2 272  -2 
 72 265  -1 267  47  49 271  48 268  51  48  50  -1  77 275 118 
